urls,names,bio,birth,death,age,place
"https://ru.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Дубянский, Александр Михайлович","Алекса́ндр Миха́йлович Дубя́нский  (27 апреля 1941, Москва — 18 ноября 2020, там же)[1][2] — советский и российский индолог-дравидолог, специалист по истории тамильской литературы. Кандидат филологических наук. Доцент ИСАА при МГУ и ИВКА РГГУ. Один из авторов и научный редактор (совместно с М. Ф. Альбедиль) словаря «Индуизм. Джайнизм. Сикхизм».",27.04.1941,18.11.2020,79,Москва
https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D0%BE%D1%84%D0%B0%D0%BD_(%D0%90%D1%88%D1%83%D1%80%D0%BA%D0%BE%D0%B2),Феофан (Ашурков),"Митрополи́т Феофа́н (в миру Ива́н Андре́евич Ашурко́в; 21 мая 1947, Дмитриев-Льговский, Курская область, РСФСР, СССР — 20 ноября 2020, Москва, Россия) — епископ Русской православной церкви, митрополит Казанский и Татарстанский (2015—2020). Ранее последовательно занимал ряд иных архиерейских кафедр в России, в 1993—1999 годы заместитель председателя Отдела внешних церковных сношений Московского патриархата. Член Общественной палаты Российской Федерации в 2006—2010 годах.",21.05.1947,20.11.2020,73,Москва
"https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%BE%D0%BC%D0%BE%D0%BB%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Богомолов, Николай Алексеевич","Никола́й Алексе́евич Богомо́лов (16 декабря 1950, Москва — 20 ноября 2020[1], там же) — советский и российский филолог и литературовед, профессор МГУ. Доктор филологических наук (1992), профессор (1994), заведующий кафедрой литературно-художественной критики и публицистики факультета журналистики МГУ (с 1994 года). Один из авторов «Большой российской энциклопедии».",16.12.1950,20.11.2020,69,Москва
"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%AD%D1%80%D0%B8%D0%BA_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Галимов, Эрик Михайлович","Э́рик Миха́йлович Гали́мов (29 июля 1936, Владивосток — 23 ноября 2020[1], Москва) — советский и российский геохимик. Академик РАН (1994, член-корреспондент с 1991), член её президиума в 2002—2013 гг., доктор геолого-минералогических наук (1970), профессор (1982), заслуженный профессор МГУ (1999)[2]. Директор Института геохимии и аналитической химии им. В. И. Вернадского РАН (1992—2015), затем — его научный руководитель. Лауреат Государственной премии Российской Федерации в области науки и технологий за 2015 год[3].",29.07.1936,23.11.2020,84,Москва
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%BE%D0%BF%D0%BB%D1%91%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Коноплёв, Сергей Александрович","Сергей Александрович Коноплёв (4 июля 1949, Ташкент — 23 ноября 2020, Тверь) — российский актёр театра, кино и телевидения. Окончил Театрально-художественный институт имени А. Н. Островского, актёрское и театроведческое отделения (Ташкент). Работал в Ташкентском государственном русском ТЮЗе, Рязанском театре драмы, Государственном русском академическом театре драмы им. Горького (Ташкент). С 1990 года — актёр Тверского ТЮЗа.",04.07.1949,23.11.2020,71,Тверь
"https://ru.wikipedia.org/wiki/%D0%97%D0%B8%D0%BC%D0%B8%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Зимин, Виктор Михайлович","Виктор Михайлович Зимин (23 августа 1962, Диссос, Красноярский край — 23 ноября 2020, Москва[1]) — российский государственный и политический деятель.",23.08.1962,23.11.2020,58,Москва
"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D1%8F%D0%BA%D0%B8%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Синякин, Сергей Николаевич","Сергей Николаевич Синякин (18 мая 1953, пос. Пролетарий[1], Новгородская область — 24 ноября 2020[2], Волгоград) — современный российский писатель, подполковник милиции в запасе. Лауреат литературной премии имени А. и Б. Стругацких в области фантастической литературы за 1999 год.",18.05.1953,24.11.2020,67,Волгоград
"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%80%D0%B8%D0%BB%D0%B8%D1%87%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Буриличев, Алексей Витальевич","Алексей Витальевич Буриличев (13 августа 1958, Ленинград, РСФСР, СССР — 25 ноября 2020, Москва[1][2]) — советский и российский военачальник, подводник. Начальник Главного управления глубоководных исследований Министерства обороны Российской Федерации (2005—2020), вице-адмирал (2006). Герой Российской Федерации (1996).",13.08.1958,25.11.2020,62,Москва
"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%82%D0%B5%D0%B1%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87","Витебский, Виталий Яковлевич","Виталий Яковлевич Витебский (9 ноября 1941, Курган, Челябинская область — 26 ноября 2020, Москва) — российский конструктор в области приборостроения, народный депутат России (1990—1993), член Совета Республик Верховного Совета СССР (1991), кандидат экономических наук (1997).",09.11.1941,26.11.2020,79,Москва
"https://ru.wikipedia.org/wiki/%D0%AE%D1%80%D1%8C%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Юрьев, Александр Иванович","Алекса́ндр Ива́нович Ю́рьев (6 октября 1942, Ленинград, СССР — 26 ноября 2020, Санкт-Петербург, Россия) — советский и российский психолог. Создатель научного направления политическая психология в СССР и современной России[1]. Доктор психологических наук, профессор.",06.10.1942,26.11.2020,78,Санкт-Петербург
"https://ru.wikipedia.org/wiki/%D0%A4%D0%BE%D1%80%D1%82%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Фортов, Владимир Евгеньевич","Влади́мир Евге́ньевич Фо́ртов (23 января 1946, Ногинск, Московская область — 29 ноября 2020, Москва) — советский и российский физик, академик РАН (1991, член-корреспондент АН СССР с 1987). Президент Российской академии наук с 29 мая 2013 по 23 марта 2017.",23.01.1946,29.11.2020,74,Москва
"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%98%D1%80%D0%B8%D0%BD%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0","Антонова, Ирина Александровна","Ири́на Алекса́ндровна Анто́нова (20 марта 1922, Москва — 30 ноября 2020[1], там же) — советский и российский учёный-искусствовед, специалист по итальянской живописи эпохи Возрождения, телеведущая. Директор (1961—2013)[2] и президент (2013—2020) Государственного музея изобразительных искусств имени А. С. Пушкина в Москве. Доктор искусствоведения.",20.03.1922,30.11.2020,98,Москва
"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Александров, Борис Юрьевич","Бори́с Ю́рьевич Александрóв (11 сентября 1947, Уфа, Башкирская АССР, РСФСР, СССР — 30 ноября 2020, Москва, Россия[1][2][3]) — советский и российский врач-терапевт, предприниматель, президент группы компаний «Ростагрокомплекс», создатель бренда «Б. Ю. Александров» по выпуску глазированных сырков высокого качества[4][5]. Писатель, трижды лауреат российской премии «Предприниматель года» (2004, 2006, 2007), вице-президент «Академии проблем качества РФ» и «Российской академии бизнеса и предпринимательства»[6].",11.09.1947,30.11.2020,73,Москва
https://ru.wikipedia.org/wiki/%D0%98%D0%BE%D0%B2_(%D0%A2%D1%8B%D0%B2%D0%BE%D0%BD%D1%8E%D0%BA),Иов (Тывонюк),"Митрополит Иов (в миру Дмитрий Яковлевич Тывонюк; 6 ноября 1938, Почаев, Украинская ССР, СССР — 1 декабря 2020, Москва) — епископ Русской православной церкви, управлявший Челябинской и Златоустовской епархией (1996—2011; с 2000 года в сане митрополита).",06.11.1938,01.12.2020,82,Москва
"https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%BE%D1%82%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Плотников, Борис Григорьевич","Бори́с Григо́рьевич Пло́тников (2 апреля 1949, Невьянск, Свердловская область — 2 декабря 2020, Москва) — советский и российский актёр театра и кино, театральный педагог, артист дубляжа. Народный артист Российской Федерации (1998)[1].",02.04.1949,02.12.2020,71,Москва
"https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D0%B5%D0%B7%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87","Фрезинский, Борис Яковлевич","Бори́с Я́ковлевич Фрези́нский (10 января 1941, Ленинград, СССР — 3 декабря 2020, Санкт-Петербург) — советский и российский историк литературы, специалист по истории советской литературы и политической истории России XX века.",10.01.1941,03.12.2020,79,Санкт-Петербург
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC%D0%B0%D0%BD,_%D0%98%D0%BB%D1%8C%D1%8F_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Шегельман, Илья Романович","Илья Романович Шегельман (20 ноября 1944 — 3 декабря 2020, Петрозаводск) ― советский и российский профессор, доктор технических наук, член-корреспондент Российской инженерной академии, а также тренер по самбо. Заслуженный тренер России[1][2].",20.11.1944,03.12.2020,76,Петрозаводск
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D1%8E%D0%BA%D0%B8%D0%BD%D0%B0,_%D0%98%D1%80%D0%B8%D0%BD%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0","Корюкина, Ирина Петровна","Ири́на Петро́вна Корю́кина (21 февраля 1953, Молотов — 7 декабря 2020, Пермь) — российский педиатр, ректор Пермского государственного медицинского университета имени академика Е. А. Вагнера. Доктор медицинских наук (1992), профессор (1993), заслуженный деятель науки Российской Федерации (2003). Депутат Законодательного собрания Пермского края от партии «Единая Россия» первого (2006—2011), второго (2011—2016) и третьего (2016—2020) созывов.",21.02.1953,07.12.2020,67,Пермь
"https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BD%D0%BD%D0%B5%D1%80,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A2%D0%B8%D0%BC%D0%BE%D1%84%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Боннер, Александр Тимофеевич","Алекса́ндр Тимофе́евич Бо́ннер (4 июня 1937, Иркутск — 8 декабря 2020, Москва[2], Москва) — советский и российский правовед, доктор юридических наук, профессор МГЮУ, заслуженный деятель науки Российской Федерации.",04.06.1937,08.12.2020,83,Москва
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D1%88%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Шапошников, Евгений Иванович","Евге́ний Ива́нович Ша́пошников (3 февраля 1942, хутор Большой Лог, Аксайский район, Ростовская область, РСФСР, СССР — 8 декабря 2020[1], Москва, Россия) — советский и российский военачальник, маршал авиации (26 августа 1991). Министр обороны СССР (август 1991 — февраль 1992), Главнокомандующий Объединёнными Вооружёнными Силами СНГ (1992—1993), Главнокомандующий ВВС — заместитель Министра обороны СССР (1990—1991). Член ЦК КПСС (1990—1991).",03.02.1942,08.12.2020,78,Москва
"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%B4%D0%B0%D1%80%D0%BE%D0%B2,_%D0%90%D1%81%D0%BB%D0%B0%D0%BD_%D0%AD%D0%B4%D0%B8%D0%BA%D0%BE%D0%B2%D0%B8%D1%87","Фидаров, Аслан Эдикович","Асланбек Эдикович Фидаров (4 мая 1973 — 8 декабря 2020) — борец вольного стиля, победитель крупных международных турниров.",04.05.1973,08.12.2020,47,
"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BC%D0%BE%D0%B9%D0%BB%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Самойлов, Александр Владимирович","Александр Владимирович Самойлов (29 октября 1952, Кемерово — 9 декабря 2020, Москва) — советский и российский актёр театра и кино. Заслуженный артист Российской Федерации (1997)[1].",29.10.1952,09.12.2020,68,Москва
"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BB%D1%8F%D1%80%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Столяров, Александр Леонтьевич","Александр Леонтьевич Столяров (20 сентября 1945 — 11 декабря 2020) — солист ансамбля песни и пляски ТОФ, заслуженный артист РСФСР (1985), народный артист РФ (2000).",20.09.1945,11.12.2020,75,
"https://ru.wikipedia.org/wiki/%D0%A9%D0%B5%D0%B3%D0%BB%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%B2_%D0%9C%D0%BE%D0%B8%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Щеглов, Лев Моисеевич","Лев Моисе́евич Щегло́в (28 августа 1946 года, Ленинград[1] — 11 декабря 2020 года, Санкт-Петербург[2]) — советский и российский сексолог и психотерапевт, врач высшей квалификационной категории, общественный деятель. Доктор медицинских наук, профессор.",28.08.1946,11.12.2020,74,Санкт-Петербург
"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%B2%D1%86%D0%B5%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Хорошевцев, Евгений Александрович","Евге́ний Алекса́ндрович Хороше́вцев (23 июля 1944, Москва — 13 декабря 2020[1], Москва) — советский и российский актёр, телеведущий, профессор факультета искусств МГУ; народный артист России (2001)[2].
С 2000 по 2020 годы — диктор протокольных мероприятий президента Российской Федерации[3], с 2007 по 2020 годы — диктор парадов Победы на Красной площади.",23.07.1944,13.12.2020,76,Москва
"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B4%D0%BE%D0%BC%D1%80%D0%B8%D1%81%D1%82)","Кузнецов, Виктор Александрович (домрист)","Кузнецов Виктор Александрович (13 июня 1937, Сталинград — 14 декабря 2020[1], Нижний Новгород) — домрист, народный артист России (2007)[2], профессор Нижегородской консерватории.",13.06.1937,14.12.2020,83,Нижний Новгород
"https://ru.wikipedia.org/wiki/%D0%93%D1%83%D0%BD%D0%B4%D0%BB%D0%B0%D1%85,_%D0%A1%D0%B2%D0%B5%D0%BD_%D0%93%D1%83%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87","Гундлах, Свен Гуидович","Свен Гуидович Гундлах (25 мая 1959, Москва — 14 декабря 2020, там же) — российский художник, поэт, музыкант, один из основателей арт-группы «Мухоморы» и рок-группы «Среднерусская возвышенность».",25.05.1959,14.12.2020,61,Москва
"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%88%D1%91%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Чернышёв, Алексей Сергеевич","Алексе́й Серге́евич Чернышёв (16 октября 1936, с. Селино, Курская область — 15 декабря 2020, Курск) — советский и российский психолог, специалист в области социальной психологии, доктор психологических наук, профессор. Заслуженный работник высшей школы Российской Федерации. Член президиума Российского психологического общества, действительный член Международной академии психологических наук, академик Академии гуманитарных наук России. Член редакционного совета «Психологического журнала», член редколлегии «Вестника практической психологии образования». Автор известных психологических терминов: развивающая социальная среда, социальное обучение, организованность, приборы-модели совместной деятельности[1][2][3].",16.10.1936,15.12.2020,84,Курск
"https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8%D1%84%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Трифонов, Геннадий Фёдорович","Геннадий Фёдорович Три́фонов (10 ноября 1938, Чебоксарский район, Чувашская АССР — 15 декабря 2020[1], Чебоксары, Чувашская Республика) — советский и российский философ и историк геологии, кандидат геолого-минералогических наук (1972), доктор философских наук (1997), профессор (2000)[2], специалист по вопросам философии науки[3].",10.11.1938,15.12.2020,82,Чебоксары
"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D0%B7%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Тузов, Юрий Васильевич","Юрий Васильевич Тузо́в (26 мая 1953, Новоалександровская, Ставропольский край — 15 декабря 2020, Мытищи, Московская область) — российский актёр театра и кино. Член Союза кинематографистов Российской Федерации (с 2019).",26.05.1953,15.12.2020,67,Мытищи
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%81%D1%81%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A1%D0%B0%D0%BC%D0%BE%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Массарский, Александр Самойлович","Александр Самойлович Массарский (5 мая 1928, Городок — 18 декабря 2020, Санкт-Петербург) — советский каскадёр, тренер по самбо и дзюдо, изобретатель, кандидат педагогических наук. Заслуженный тренер РСФСР. Заслуженный работник культуры Российской Федерации. Заслуженный работник физической культуры Российской Федерации. Один из основателей советской школы каскадёров.",05.05.1928,18.12.2020,92,Санкт-Петербург
"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D1%80%D1%87%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Шурчанов, Валентин Сергеевич","Валентин Сергеевич Шурчанов (19 апреля 1947, Старые Шальтямы, Канашский район, Чувашская АССР, РСФСР, СССР — 18 декабря 2020, Москва, Россия) — советский и российский государственный и политический деятель; журналист.",19.04.1947,18.12.2020,73,Москва
"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B1%D0%B8%D1%82%D0%BC%D0%B0%D0%BD,_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%AD%D0%BC%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Арбитман, Роман Эмильевич","Роман Эмильевич Арбитман (7 апреля 1962[1], Саратов — 18 декабря 2020[2], Саратов[3]) — русский прозаик, писатель-фантаст, литературный критик, педагог.",07.04.1962,18.12.2020,58,Саратов
"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%80%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%B2_%D0%9F%D0%B0%D0%BD%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Кураков, Лев Пантелеймонович","Лев Пантелеймо́нович Курако́в (4 января 1943, Чувашские Ишаки, Чкаловский район, Чувашская АССР, РСФСР, СССР — 21 декабря 2020,  Чебоксары, Российская Федерация) — советский и российский организатор высшего образования, учёный-экономист; государственный деятель.",04.01.1943,21.12.2020,77,Чебоксары
"https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Христов, Владимир Кириллович","Влади́мир Кири́ллович Хри́стов (25 февраля 1949, Широкино, Сталинская область, УССР, СССР — 24 декабря 2020, Москва[1]) — российский предприниматель, владелец и председатель совета директоров одной из крупнейших золотодобывающих компаний России ПАО «Сусуманзолото». На 2020-й год с состоянием $500 млн занимал 192-е место в рейтинге журнала Forbes 200 богатейших бизнесменов России[2].",25.02.1949,24.12.2020,71,Москва
"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BA%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Бакин, Владимир Гаврилович","Влади́мир Гаври́лович Ба́кин (3 августа 1946, с. Монастырское, Юрьянский район, Кировская область — 25 декабря 2020, г. Киров) — председатель Законодательного Собрания Кировской области[1].",03.08.1946,25.12.2020,74,г. Киров
"https://ru.wikipedia.org/wiki/%D0%A8%D0%BC%D0%B8%D0%B4%D1%82,_%D0%92%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Шмидт, Вильям Владимирович","Ви́льям[1] Влади́мирович Шми́дт (12 сентября 1969 года, Пинск, Брестской обл., БССР, СССР — 26 декабря 2020 года, Москва[2]) — российский религиовед, философ и историк религии, издатель документов и материалов по истории Русской Церкви, социально-политической и религиозно-философской мысли.",12.09.1969,26.12.2020,51,Москва
"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D1%85%D0%BE%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Страхов, Геннадий Николаевич","Геннадий Николаевич Страхов (1 ноября 1944 (1944-11-01), Москва, РСФСР, СССР — 30 декабря 2020, Москва, Россия[1]) — советский борец вольного стиля, серебряный призёр олимпийских игр, чемпион мира, двукратный чемпион Европы, неоднократный чемпион и призёр чемпионатов СССР. Заслуженный мастер спорта СССР (1970)[2].",01.11.1944,30.12.2020,76,Москва
