urls,names,bio
"https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D0%B5%D0%B7%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87","Фрезинский, Борис Яковлевич",премия журнала «Вопросы литературы» (1998)
"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D0%BB%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB_%D0%A2%D0%B0%D1%85%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Халимов, Данил Тахирович","Данил Тахирович Халимов (6 июля 1978 — 15 октября 2020[1]) — казахстанский борец греко-римского стиля, призёр чемпионата Азии. Мастер спорта России международного класса."
"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Харченко, Владимир Петрович","Влади́мир Петро́вич Харченко (18 сентября[1] 1934, Крым — 19 апреля 2020[2], Москва) — советский и российский учёный-медик, хирург-онколог. Академик РАН (2013), РАМН (2000, член-корреспондент с 1995)[3], доктор медицинских наук, профессор (1985), заведующий кафедрой РУДН. В 1987—2009 годах — директор Российского научного центра рентгенорадиологии (РНЦРР), в последние годы жизни его научный руководитель. Являлся главным радиологом России."
"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%B2%D1%86%D0%B5%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Хорошевцев, Евгений Александрович","Евге́ний Алекса́ндрович Хороше́вцев (23 июля 1944, Москва — 13 декабря 2020[1], Москва) — советский и российский актёр, телеведущий, профессор факультета искусств МГУ; народный артист России (2001)[2].
С 2000 по 2020 годы — диктор протокольных мероприятий президента Российской Федерации[3], с 2007 по 2020 годы — диктор парадов Победы на Красной площади."
"https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Христов, Владимир Кириллович","Влади́мир Кири́ллович Хри́стов (25 февраля 1949, Широкино, Сталинская область, УССР, СССР — 24 декабря 2020, Москва[1]) — российский предприниматель, владелец и председатель совета директоров одной из крупнейших золотодобывающих компаний России ПАО «Сусуманзолото». На 2020-й год с состоянием $500 млн занимал 192-е место в рейтинге журнала Forbes 200 богатейших бизнесменов России[2]."
"https://ru.wikipedia.org/wiki/%D0%A6%D1%84%D0%B0%D1%81%D0%BC%D0%B0%D0%BD,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%97%D0%B0%D1%85%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Цфасман, Анатолий Захарович","Анатолий Захарович Цфасман (14 октября 1928, Москва — 18 января 2021, Москва) — советский и российский терапевт, специалист в области профессиональных заболеваний и железнодорожной медицины."
"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%85,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Черных, Игорь Анатольевич","И́горь Анато́льевич Черны́х (12 июня 1932 года, СССР — 15 июля 2020 года, Россия) — кинооператор-постановщик киностудии «Мосфильм». Заслуженный деятель искусств РСФСР (1988)."
"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%88%D1%91%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Чернышёв, Алексей Сергеевич","Алексе́й Серге́евич Чернышёв (16 октября 1936, с. Селино, Курская область — 15 декабря 2020, Курск) — советский и российский психолог, специалист в области социальной психологии, доктор психологических наук, профессор. Заслуженный работник высшей школы Российской Федерации. Член президиума Российского психологического общества, действительный член Международной академии психологических наук, академик Академии гуманитарных наук России. Член редакционного совета «Психологического журнала», член редколлегии «Вестника практической психологии образования». Автор известных психологических терминов: развивающая социальная среда, социальное обучение, организованность, приборы-модели совместной деятельности[1][2][3]."
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BC%D0%B1%D0%B0,_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%9C%D0%B8%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Шамба, Тарас Миронович","Тара́с Миро́нович Шамба (29 июля 1938, Сухум – 13 октября 2020[1]) — абхазский и российский общественно-политический деятель, доктор юридических наук (1985), проректор Российского государственного торгово-экономического университета (2002—2008), сопредседатель Российского конгресса народов Кавказа. Имеет неофициальный пожизненный титул «Народный президент Абхазии»[2][3]."
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Шаповалов, Валерий Евгеньевич","Вале́рий Евге́ньевич Шапова́лов (14 августа 1950, Москва — 2 августа 2021, Москва) — советский и российский исполнитель песен, музыкант."
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D1%88%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Шапошников, Евгений Иванович",16-я ВА;ВВС СССР;МО СССР;
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%85%D0%BC%D0%B0%D1%80%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%AD%D1%81%D0%B5%D0%B4%D1%83%D0%BB%D0%BB%D0%B0%D1%85_%D0%90%D0%B7%D0%B8%D0%B7%D0%BE%D0%B2%D0%B8%D1%87","Шахмарданов, Эседуллах Азизович","Эседуллах Азизович Шахмарданов (17 октября 1949, Ахты, Ахтынский район, Дагестанская АССР, РСФСР, СССР — 15 сентября 2020, Махачкала, Дагестан, Россия) — советский борец, советский и российский тренер по борьбе, главный тренер женской сборной Колумбии. Заслуженный тренер РСФСР. Заслуженный тренер России."
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%86%D0%BA%D0%B0%D1%8F,_%D0%9D%D0%B8%D0%BD%D0%B0_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0","Шацкая, Нина Сергеевна","Ни́на Серге́евна Ша́цкая (16 марта 1940[1], Москва — 23 мая 2021, Москва) — советская и российская актриса театра и кино; заслуженная артистка России (2008)."
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87","Шевченко, Сергей Вячеславович","Сергей Вячеславович Шевченко (17 сентября 1975, Калининград — 20 июня 2021, Смоленск[1]) — российский футболист, нападающий, полузащитник."
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC%D0%B0%D0%BD,_%D0%98%D0%BB%D1%8C%D1%8F_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Шегельман, Илья Романович","Илья Романович Шегельман (20 ноября 1944 — 3 декабря 2020, Петрозаводск) ― советский и российский профессор, доктор технических наук, член-корреспондент Российской инженерной академии, а также тренер по самбо. Заслуженный тренер России[1][2]."
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BC%D1%8C%D0%B8-%D0%97%D0%B0%D0%B4%D0%B5,_%D0%90%D0%B9%D0%B4%D1%8B%D0%BD_%D0%AD%D1%88%D1%80%D0%B5%D1%84%D0%BE%D0%B2%D0%B8%D1%87","Шемьи-Заде, Айдын Эшрефович","Айдын Эшрефович Шемьи-заде, псевдоним Айдын Шем (1 сентября 1933, Симферополь — 17 октября 2020, Москва) — крымскотатарский культурный деятель и писатель, доктор физико-математических наук."
"https://ru.wikipedia.org/wiki/%D0%A8%D0%BC%D0%B8%D0%B4%D1%82,_%D0%92%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Шмидт, Вильям Владимирович","Ви́льям[1] Влади́мирович Шми́дт (12 сентября 1969 года, Пинск, Брестской обл., БССР, СССР — 26 декабря 2020 года, Москва[2]) — российский религиовед, философ и историк религии, издатель документов и материалов по истории Русской Церкви, социально-политической и религиозно-философской мысли."
"https://ru.wikipedia.org/wiki/%D0%A8%D0%BE%D0%B9%D0%B3%D1%83,_%D0%9B%D0%B0%D1%80%D0%B8%D1%81%D0%B0_%D0%9A%D1%83%D0%B6%D1%83%D0%B3%D0%B5%D1%82%D0%BE%D0%B2%D0%BD%D0%B0","Шойгу, Лариса Кужугетовна","Лари́са Кужуге́товна Шойгу́ (21 января 1953, Чадан, Тувинская автономная область, СССР — 10 июня 2021, Москва) — российский политик. Депутат Государственной думы V, VI и VII созывов (2007—2021), заместитель председателя комитета Госдумы по регламенту и организации работы Государственной думы с 2 декабря 2007 года по 10 июня 2021 года[1]. Член Генерального совета партии «Единая Россия»[2]. Заслуженный врач Российской Федерации."
"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D0%B2%D0%B0%D0%BB%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Шувалов, Валерий Павлович","Вале́рий Па́влович Шува́лов (12 августа 1939, СССР — 4 мая 2020[1], Москва, Россия) — советский и российский кинооператор, заслуженный деятель искусств России (1992)[2]."
"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D0%B2%D0%B0%D0%BB%D0%BE%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Шувалов, Виктор Григорьевич",15 декабря 1923(1923-12-15)
"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D0%B4%D0%B5%D0%B3%D0%BE%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%95%D0%B2%D0%B3%D1%80%D0%B0%D1%84%D0%BE%D0%B2%D0%B8%D1%87","Шудегов, Виктор Евграфович","Ви́ктор Евгра́фович Шуде́гов (5 декабря 1952, Тортым[d], Удмуртская АССР — 16 мая 2020, Удмуртия[1]) — российский политический деятель и учёный-физик.
Председатель Комитета по науке, культуре, образованию, здравоохранению и экологии Совета Федерации Федерального Собрания Российской Федерации.
Депутат Государственной Думы Федерального Собрания Российской Федерации V и VI созыва.
Заместитель председателя Комитета Государственной Думы Российской Федерации по образованию. 
Председатель Совета регионального отделения партии «Справедливая Россия» в Удмуртской Республике с декабря 2006 года."
"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D1%80%D1%87%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Шурчанов, Валентин Сергеевич","Валентин Сергеевич Шурчанов (19 апреля 1947, Старые Шальтямы, Канашский район, Чувашская АССР, РСФСР, СССР — 18 декабря 2020, Москва, Россия) — советский и российский государственный и политический деятель; журналист."
"https://ru.wikipedia.org/wiki/%D0%A9%D0%B5%D0%B3%D0%BB%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%B2_%D0%9C%D0%BE%D0%B8%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Щеглов, Лев Моисеевич","Лев Моисе́евич Щегло́в (28 августа 1946 года, Ленинград[1] — 11 декабря 2020 года, Санкт-Петербург[2]) — советский и российский сексолог и психотерапевт, врач высшей квалификационной категории, общественный деятель. Доктор медицинских наук, профессор."
"https://ru.wikipedia.org/wiki/%D0%A9%D1%91%D0%B3%D0%BE%D0%BB%D0%B5%D0%B2,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Щёголев, Иван Александрович","Иван Александрович Щёголев (3 февраля 1961, Кемерово — 20 апреля 2020, Москва[1]) — российский кинорежиссёр, сценарист и актёр."
"https://ru.wikipedia.org/wiki/%D0%A9%D1%83%D0%BA%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A4%D0%B8%D0%BB%D0%B8%D0%BF%D0%BF%D0%BE%D0%B2%D0%B8%D1%87","Щукин, Александр Филиппович","Александр Филиппович Щукин (26 ноября 1950 года, Осинники, Кемеровская область, СССР — 19 июля 2021, Новокузнецк) — российский шахтёр, предприниматель и ранее один из совладельцев угольного холдинга  «Сибуглемет» до продажи компании и впоследствии контролировал Полосухинскую шахту, но после его ареста по обвинению в крупном мошенничестве и вымогательстве в 2016 году он потерял многие из своих сибирских активов и большую часть своего состояния, которое он ранее не переводил на Кипр и в Лондон. Расследование привело к обвинениям в мошенничестве в отношении Щукина и других важных региональных политиков, включая двух заместителей губернатора и главу областного Следственного комитета, и было передано в суд в ноябре 2018 года. Процесс продолжается. [1][2]"
"https://ru.wikipedia.org/wiki/%D0%AD%D0%BF%D0%B5%D0%BB%D1%8C%D0%B1%D0%B0%D1%83%D0%BC,_%D0%98%D0%BB%D1%8C%D1%8F_%D0%9C%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Эпельбаум, Илья Марович","Илья Ма́рович Эпельба́ум (21 июля 1961 — 18 октября 2020, Москва) — российский режиссёр и сценарист, создатель московского театра кукол «Тень», инициатор проекта «Лиликанский театр». Супруг актрисы и режиссёра Майи Краснопольской. Лауреат премии «Золотая маска» (1997)."
"https://ru.wikipedia.org/wiki/%D0%AE%D1%80%D1%8C%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Юрьев, Александр Иванович","Алекса́ндр Ива́нович Ю́рьев (6 октября 1942, Ленинград, СССР — 26 ноября 2020, Санкт-Петербург, Россия) — советский и российский психолог. Создатель научного направления политическая психология в СССР и современной России[1]. Доктор психологических наук, профессор."
